,id,shortcode,height,width,gating_info,fact_check_overall_rating,fact_check_information,sensitivity_friction_info,media_overlay_info,media_preview,display_url,accessibility_caption,is_video,tracking_token,tagged_users,caption,caption_is_edited,has_ranked_comments,comments,comments_disabled,commenting_disabled_for_viewer,timestamp,likes,location,viewer_has_liked,viewer_has_saved,viewer_has_saved_to_collection,viewer_in_photo_of_you,viewer_can_reshare,video_url,has_audio,video_view_count,username,full_name,upload_date,hashtags
535,2394502420882598854,CE6-0PihSvG,750,750,,,,,,ACoq5/b704L70uPenhR61oZXNWz0tXQSSng8gDjj1J/oK0F0+1Py7QT9T/PNV7Ql4htG7YDyTxkdB+VXl5HzceoBrmcnc64xTimuxy91biCVowchTwfbqKr4HrWlqKr5mR8uQKz8e9dC1SZzPRtCAe9PAHcioenem5ouFrmzZuqhlLADhs4z068e9aKTBsBDvDdMVgW4JDPnAUD9TitPTpPKVnOCDnPqMd/x7j8aykk2bxbivJFXUBidlJHy4H6A/pmqPHqKZLKZXLnqxJpma0TtoYtXdxKnQJgE7fxLZ698f5xVeipKNBXRYyBt+Y88t2p5kVYyBt+Y+rc8fpVH+AfjSP0X8aViuhHRRRTJP//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/119068944_339329883876275_1554810619771129201_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_BwwRaTUTnAAX_c4ztp&tp=1&oh=17f1af7eb54dea2d707485d6d37f19cc&oe=60079B29,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNzgxNWMxYTc5NTc5NGM1N2I0NTIyZDAxZDdkM2U2ZDMyMzk0NTAyNDIwODgyNTk4ODU0Iiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTYxODg4MXwyMzk0NTAyNDIwODgyNTk4ODU0fDgzMTg3NTYxOTJ8ZWFhYzFiNWEzNjk0Y2IzZGYxYjk5MjdmNGQwNTcyOWVjYTE3NjU2M2I5YTNiMWFkZjk4ODNlM2Y5NGE3YjNiNiJ9LCJzaWduYXR1cmUiOiIifQ==,[],"I agree @RealDonaldTrump: a nation exists to serve its citizens. And our citizens deserve more than what you’ve given them.

You broke your promises to the American people. I intend to keep mine.",False,False,3995,False,False,1599666986,45444,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/118988347_168532621421572_7146084385511186037_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=YVI4vGZxBo0AX8FOGtz&vs=17862434297102670_2807274126&_nc_vs=HBksFQAYJEdEdWVGd2NFYkFpUFI1a0FBSFVlWEJYai1TdGpia1lMQUFBRhUAAsgBABUAGCRHR2ZGR0FkTzZFRy1LVlFNQUkzb1ktOF9WQXNHYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACac%2FM62wfK6PxUCKAJDMywXQEbMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=7815cd30fc&oe=600771A6&oh=64a0a25ad9b33098bc7645ae074ca482,True,342223.0,joebiden,Joe Biden,2020-09-09 11:56:26,[]
536,2394039361735071503,CE5Vh2GhZcP,1920,1080,,,,,,ABcq3fPwW3YCqMk+2Mmsg6xITlUHlk8Mc9Pftml1CfYrrz86jnnHvWbK6+V3x0Xk9z/n6VF3c0STOkN4ABkEE54x6deaKzoLkuMnbtx3657/AIdMe1FUQVZvMuHU8GMHO05BOPXGenpUskKFmcjKtkhW45Prg5A+nNNi5AH1/maWRssB3JH5ms73v5DjqVbLNvKHJ+T5vl5PH/1qKtzxiHAx3OSenP8A+qiqUlYnUuxwMi42kkk549zzUMttIz78EY7AVuUVYbGFNHO6jAbI9uv1+lFbtFTyoD//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/119040855_118847743273912_5183650918681038081_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=pbUh8O9YrMYAX8mFap7&tp=1&oh=b7fb654a556640d2c3d1c63abed29401&oe=60076EFB,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNjA3ZDVmNjljMDJlNDhkNGE3NzlmMTU3NmZkNjFiMDcyMzk0MDM5MzYxNzM1MDcxNTAzIiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTYyOTQ4MXwyMzk0MDM5MzYxNzM1MDcxNTAzfDgzMTg3NTYxOTJ8ZGM5Njg1ZjQ4M2E0YWNlZmI5YzJkYzdiZWU3NGI1ZDE4ZjRiMWM3OTM1YzFmOTFiNDc4ZDI2N2FhMTk5ZGEzNyJ9LCJzaWduYXR1cmUiOiIifQ==,[],"You might be surprised, but @iamcardib and I have a lot more in common than our passion for talking about racial equality, free college, and affordable healthcare.",True,False,9493,False,False,1599612383,141706,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.16885-16/10000000_743116109868697_3465223844103160452_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=z81e_rTwWCMAX9Zv5Ua&vs=17931818032413599_720236863&_nc_vs=HBksFQAYJEdJQ1dtQUNaYnNFejNLTUNBSVNDX3dhNjhoWXdidlZCQUFBRhUAAsgBABUAGCRHTzliRmdld0h4ek9HSndBQUFjYUc0U1BhRk1mYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa%2B3bnHirnaPxUCKAJDMywXQI6jMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=607d5ac956&oe=60074D07&oh=f5391e4c1dde19953c8e617fd49b27af,True,1232023.0,joebiden,Joe Biden,2020-09-08 20:46:23,[]
537,2393823148643936080,CE4kXh-B2dQ,750,750,,,,,,ACoqq3iGVkAxkjqTx1NPjSBTt5Zl6nHH4DvUd4eV7jb/AFNRoqntgdPUUrXE9jQ8uNunP4VDJGi5J4qWLyh3IPcZxRMsX3hIwPtk0iClaAGUDvVyTO4/U9/eorVAJuOxwfyp0n32+p/nVMtajJQTImOu30z69qsrtBbdjAYY4/h59unT39KYBi4jz6Z/nUyqUB3jAIO7nGARhe/GDyc9zTQxoABB4xhc8d889R3/AFpZQpX5Rgkg9Pz/AAFSbd4IwedvQj+FcfruBpXIwWxxjHbuOD7/AORVCZBBhpMgYxj8/Wq0n3zx3P8AOr0WfM5GCAPr07+9UJCu49ep/nUsaHzZMygddtW44OPmfn3Of0rNvv8AWf8AARVdeDxxUgzYZDnh/wBP6jntVSRnThjkHjOf0qtk5p7AEc800TYuWsmW5Pt+VV5FG4/U/wA6S14fAocfMfqaGM//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/118944246_627160681506785_6456928701610444677_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ck9mzesQijgAX86oIZn&tp=1&oh=9d8339729acd67513cd2db54f5a5997b&oe=6007095C,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZDdlYjhhNWRiMGY3NDI0ZmIzYTlmM2M0MTJmMWQzNDYyMzkzODIzMTQ4NjQzOTM2MDgwIiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTY0MDAxNXwyMzkzODIzMTQ4NjQzOTM2MDgwfDgzMTg3NTYxOTJ8YWQ2ODFiZDA1OWM5ZjJhMGU4YWIxNmMzMmQ4NDhjMTljZGJmODRkYTc3YzlkODEyZjNhZTY1MjM3OTIwZmJhMCJ9LCJzaWduYXR1cmUiOiIifQ==,[],"Michigan - I see you and I know that your economy is hurting under Donald Trump’s leadership. As President, I will work with your local leaders to build back better.",False,False,3418,False,False,1599585996,44525,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/119035628_2838376423052744_2972584613777520456_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=evcO6Gx6J08AX86qpuZ&vs=17870269141899457_167246833&_nc_vs=HBksFQAYJEdPeFdHQWZJVlc4Q2ZSVUtBRWczQVBIMHZVQXBia1lMQUFBRhUAAsgBABUAGCRHQ0o4RndkOXZjN0ltZThDQUwzb05ORHJhNkJEYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACaCitP2x7q%2BPxUCKAJDMywXQEIIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=d7eb84c764&oe=60074ECB&oh=5d02aa65dc2a5d32d62a948cfa7443c7,True,322314.0,joebiden,Joe Biden,2020-09-08 13:26:36,[]
538,2393757610471090926,CE4Vd0yhGru,1080,1080,,,,,,ACoq6GkJx2J+goYZBHqMVQGAAdsowAffjjB/mcU0riLwbPY/lRu9j+Rqj5Y6Yl7jr6c9e2TwMU8YVgQsmQfw+YYyfYY/OnYVy7RUNuuIx94deG69amxSKCoiynBDDnp83Bx1/KpTzWeQIyyqjHYMLgn5tx5HTGB19sU0JlnOP4hzwPnP6e9KuGJBbnOMBs8+n/1qqFVVSVjO1cEckEk7cjGOgwM+4pSFGSqMWBU8Fh1GcqccAMxBH1PtTt/X9MReUqeFOdvB5yfx96dUaRLHkjgscnnPNSVJQUtJRSArlpsnAGOcdPw71YUnAz1xz9aWimAlFLSUgP/Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118855019_2103978203079331_7393015872812864801_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tHV6xEVFWYkAX-FuwMU&tp=1&oh=8174d2ccc304ec76cc7f5874239bee63&oe=602D890E,"Photo by Joe Biden on September 08, 2020. Image may contain: text that says 'WE w OWE IT TO OUR STUDENTS & EDUCATORS Το DO WHAT IS NEEDED TO OPEN OUR SCHOOLS SAFELY BIDEN HARRIS'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMGI1MDUzNGIxYWRmNDRiNWI2NGMwZjFlZDA4NmFjNWQyMzkzNzU3NjEwNDcxMDkwOTI2Iiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTY1MDc2MnwyMzkzNzU3NjEwNDcxMDkwOTI2fDgzMTg3NTYxOTJ8NjBmMmZkNGI3MzQ0NGE1MDU4MmU0ZWRlYjA0NWFlYzcyM2MwNTA1MDFhZWRhNzMzNTZiZmM4NzA2MmUxNTg2MCJ9LCJzaWduYXR1cmUiOiIifQ==,[],It’s critical that we do everything we can to ensure the safety of students and educators.,False,False,1790,False,False,1599578165,53262,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-09-08 11:16:05,[]
539,2393202912718563313,CE2XV6QBSfx,1080,1080,,,,,,ACoqhjtnlQyL0HQdz64+lQ+TIRu2nHXOOKs2TSAMV+6oyT6Z9PqK00+fA6qw556A5z+PbNdMptO2hiopq5zhppqXZglTkEfT9c0hjHv+a/41TZKIDTakkAXp/T+lRVBZehuGhPy9PTsfrWjazM5BwSOvXHfPHt6isZQWOByTWnvMIAH8NTO3Tdl01ffZFWYsJW3feJ7EY55pnOeh/wDHf8KW4kVpmbscHt6DNR7x7/8AfIq1ql6IztZv1InO4/8A6v6VHipGwTkfyx+lMpDJ4J2gbehwfz49KvzXEVzGWH7qVRnHZvoex9v/ANdZdFS9dS9lZCVK1w7DaTxjHTtUNJVEDqSikoA//9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118834247_3593730633973367_2621338682799306588_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=yCi4LFCFSbMAX8UClN3&tp=1&oh=8363a97261a31ae7a4b9d7b6256d67f5&oe=602D0F58,"Photo by Joe Biden on September 07, 2020. Image may contain: 2 people, text that says 'AB529 B iee We shouldn't just CELEBRATE THE LABOR of our workers. We should PAY THEM a decent wage. BIDEN HARRIS'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYmE0NmU3MTJjNzRkNGExYWFjOWU5ZGI3OGE0NWIzOTkyMzkzMjAyOTEyNzE4NTYzMzEzIiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTY2MjE5M3wyMzkzMjAyOTEyNzE4NTYzMzEzfDgzMTg3NTYxOTJ8OTQ5OTRjZjk4ZDcyODA5NjNmOTQwZjk1NmUwN2E1NjBjZjk3NmZmZDM0YjdkNTJkYzc1YzJkMTk4N2JkNTQ4YSJ9LCJzaWduYXR1cmUiOiIifQ==,[],"It’s not enough to thank our workers - we need to pay them a livable wage. That starts with expanding workers’ rights to collectively bargain, increasing the minimum wage, and ensuring strong benefits for workers.",False,False,3320,False,False,1599512040,72303,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-09-07 16:54:00,[]
540,2393137346941130893,CE2IbzXJZiN,1920,1080,,,,,,ABcq1/tUX94fr/hR9qi/vD9f8Kz3TYpUrgnkEjn/AD7VCq7uOB9aLjsa32qL+8P1/wAKKz+BiPAPPLfy5H5elFFx8pXnvTLgEcDOD74zVY3Ln+nAqKIEqCzK2eQM4K8dx/PPYVMkMYbGVP8AwI8D/wDXx9cUEoEuiTgAUVFJEQu6MjAAyAckk/4dxRSN/ee2xf8A7CX/AJ6H/vkf40/+xhjHmHnr8o/xraoqznMQaIB/y0P/AHz/APXorbooA//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/118880536_191443412341967_6454634611630539983_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=OMYBiyc-MtwAX_4IVGc&tp=1&oh=c5fccb270dbf42a7bc5776c98342278b&oe=60071C7F,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMTliOWQxZDM0NWQ2NDNlMWEzM2VlYzFmM2Y5OGYyZTkyMzkzMTM3MzQ2OTQxMTMwODkzIiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTY3MjY4MHwyMzkzMTM3MzQ2OTQxMTMwODkzfDgzMTg3NTYxOTJ8M2ZjMGNmYTc3MDZjNmI2YWYzYzViODNmNmZjYzhjZGU5M2UxMDQwNTM4YjAzMzU4ZTkxMjAwMjU1MDBiMWM5ZCJ9LCJzaWduYXR1cmUiOiIifQ==,[],Wall Street didn’t build this country. Unions built it. And the time has come to put power back in the workers’ hands.,False,False,2113,False,False,1599504241,41109,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.16885-16/118849431_195175008705051_1366488606786034795_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=whXQUQl5f1wAX_xz46f&vs=18153793594071664_2841350040&_nc_vs=HBksFQAYJEdKZC1GUWNiR2hDNWdyRUFBR3VjR2QwbHZ2WVNidlZCQUFBRhUAAsgBABUAGCRHQkN6RkFjck5NeWhSSUlBQUplcmZjREY0VVFFYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbg%2Br357LG%2FQBUCKAJDMywXQFIXbItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=19b9d234bb&oe=6007785E&oh=c5ce9268222420ec4f613fc8818dd3d0,True,326852.0,joebiden,Joe Biden,2020-09-07 14:44:01,[]
541,2392982819065685363,CE1lTIEBeVz,1080,1080,,,,,,ACoqltly7D6VNcDy13Zxz1rPguzzjh8dR0x/nj8qnjuTcZEwIj6McYPByMd+vX19Krm6akKNmmTW53uyZJIGf8/nV3yqiDwwkPhhkY3YOMeh/L0zVGa7kZURTtJOQRncwJ+gUHt1NJStoXJczuSXbyIdkQ5xnP1/QVRFhdMM+vP3v/r1ckklmb91g8DO7sffFU/tzD+Mj/gIpScntb5iSSKqrly0fIz1PHOR69AOvfmpZpFTdGee/HQE/r2pqOhJ8vLDuT1I7/QfTvVORcnKggE8ZPJpGy5UndXZsW+bhAowT8wH1HIOfofzqFSZ5NhYhkG3K5bOOMdvx7CqcNy8TLztCHr1HNW7adIA7oGO7HJHPfOCOAD/APXPanZW8zO+vkLCXtznBSTk/Mc7hzxjtj9RUWy3PLDk9fr3plwpkcEk+pJOcfTv6ZPSmfg59wv/ANemrCd9iGPBG37oY/e6n2HHb/8AXTkBUc9VJH5/0/xqs3AX6VYn6f8AAV/maTGvM07K1Q3GH+YBN2D0JyO3tWxNKioT0rn5nZcFSQcL0P1pu9jySTlQTz71jvudM0oysv60K7DcSFAH3uT6entVhWnAGG4x6GmWgD3ADcgk5B5qSQkMfqf51qYOJ//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118942056_1036022640165234_7288991438003600133_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=BgUcYvCr_FoAX_b1Dt9&tp=1&oh=05c032646890dec74995afd301c7f322&oe=602EA587,"Photo by Joe Biden on September 07, 2020. Image may contain: 6 people, crowd and outdoor, text that says 'Just Practicing NO CONTRACT NO PEACE CULNA CULINAR WORKERS UNION Tean 900 LGAEN'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTA1M2QwYTI3ZmUwNGFmYWE4ZGJjMWY1MGQ0NGIxYzgyMzkyOTgyODE5MDY1Njg1MzYzIiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTY4MzMyM3wyMzkyOTgyODE5MDY1Njg1MzYzfDgzMTg3NTYxOTJ8ZTVlNWU5Y2I0M2M3MjdjNmRmMjA0NGMxMzY1MzE4NjM5YTRlZDhmYTk0NjNhM2VmZmNiNzczZjk4YmYxYjYxMiJ9LCJzaWduYXR1cmUiOiIifQ==,[],"We wouldn’t have Labor Day without unions. We wouldn’t have the great American middle class without unions. We wouldn’t have the same benefits as we know them – paid leave, health care protections, and more – without unions. I stand with unions and, as President, will work hard to strengthen and encourage workers to organize and collectively bargain.",False,False,5398,False,False,1599485803,175987,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-09-07 09:36:43,[]
542,2392615088815898929,CE0Rr8lHIEx,1920,1080,,,,,,ABcq3PtMX979D/hR9oj9f0P+FZseCM9P8+tQRSsz4bGCSOO2M4+tXZaeZLvrZbK7Nj7VEP4v5/4UViylWxg8ZwR6nnn6DGOO9FOyGtdTHkkknAXsOT+P1NTmIeTtBzwMcDk7m/2se2fSrdpp4mmZmBRMcEEZB49iOea1xpUQXbubH/AfXP8Ad96zuW93c5Le6jYxPHbPrRV+8sPszkryhPygkZPTJ4xxn/8AVRTuFjo4LQw5+bdk56Yx7dat80UUib3M69077WVJcrtz2z1/EUVo0Uwuf//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/118868672_318647439196261_994054029822464819_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mAGoZTcOEtoAX8HBgxI&tp=1&oh=976212cfd3bd082fe78a309584d44964&oe=60076E7B,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNmFkNTg2ZjJmNmFkNDM1ODlkNTZkMjBkNGQzYjQ3Y2IyMzkyNjE1MDg4ODE1ODk4OTI5Iiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTY5MzcxN3wyMzkyNjE1MDg4ODE1ODk4OTI5fDgzMTg3NTYxOTJ8NTg0NDMzNTkzMzljNDRkMWQwNzMyZDA3YTg3MDcxOTQ3MzI5ZDY3NWQ2MTQ1OWI1MzUxNmViNTA1MWE5MTAwMyJ9LCJzaWduYXR1cmUiOiIifQ==,[],"Donald Trump’s effort to protect his terrible trade deal with China while COVID-19 spread around the globe cost Americans their jobs and livelihoods.

Mr. President - if you’re so good at making deals, why are so many people suffering?",False,False,6059,False,False,1599442000,73760,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.16885-16/10000000_655379312051673_7966043787976497669_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=cKpkuJH3NCMAX-ju454&vs=18146847733079380_3202865795&_nc_vs=HBksFQAYJEdJQ1dtQURaaFJaakVGUUNBQVhhaTRlZUVvMXVidlZCQUFBRhUAAsgBABUAGCRHSVdYRkFlWVN1bWVJWVVDQUVWOHZJWmstLU5EYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaokpLQxZ28QBUCKAJDMywXQGdxDlYEGJMYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=6ad58f70fc&oe=6007328A&oh=30e43dc9db67517ac6cb9ff869bc89e0,True,845232.0,joebiden,Joe Biden,2020-09-06 21:26:40,[]
543,2392566467997986285,CE0Goa6h-3t,1080,1080,,,,,,ACoqw6KUEA88j8qflP7p/wC+v/rV0GRHRUmU/un/AL6/+tRuT+6f++v/AK1AEdFOYg9Bj8c/0FNoAcoz3Ax61Luf++P++jTFK9CMknrnA7e36+/tU2xPRef+mn09v8/hQMZl/wC+P++j/hRuf++P++qdsUnoox1y/XgdP8+3al8tfRcf9dPb6dvT8KQETgn5iwY/XJqKp5Ni8BecdQ+R39v8/jUFMAooooETLDuXdlR7E81DRRQAUUUUAf/Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118780116_631071147520697_4683366023154647488_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=65HKT6pznDcAX_ati8C&tp=1&oh=1eaaa4dd30fde03e21311be069fc8924&oe=603022B8,"Photo by Joe Biden on September 06, 2020. Image may contain: text that says 'BILLIONAIRE TAX BREAKS CORPORATE LOOPHOLES RACIAL ECONOMIC INEQUITIES THAT AN ECONOMY ALL AMERICANS BIDEN HARRIS'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOWE3YmY1MzA1YzViNDFkMGJkZWQzNTljZDg4NTIwMDIyMzkyNTY2NDY3OTk3OTg2Mjg1Iiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTcwNDIyNXwyMzkyNTY2NDY3OTk3OTg2Mjg1fDgzMTg3NTYxOTJ8YTNhZTU5MTMzNzljZjI5NjNiMTQ3YjU1MGM2YjQ1NWM0ZjY0NTliYjE3OGFmOWY2ZWU0OTk4ZDYyN2NjNWI3ZCJ9LCJzaWduYXR1cmUiOiIifQ==,[],"Lately, I’ve been talking to working people who are feeling left behind during these challenging times. As President, I will build an economy that works for all Americans, not just Donald Trump and his wealthy friends.",False,False,1943,False,False,1599436170,64996,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-09-06 19:49:30,[]
544,2392409551319386688,CEzi8-3pMpA,1920,1080,,,,,,ABcq6QsB1IFQz3cVvjzW256df6D3rBSQtueTnJx0z/nmiZfNVAOQGYZPQcA7cn3HA/WpTfUvl0NldQt2GQ4x9D/hRWaVEmNmNx6c4zjqM57c0U07g42KkMuAR0PPXjiqFzMZFVuxLED6YwfrXRT6bDwoTI6nl/6H0z1qNtOjIAKAhenL98f4UJA3dWKN4iLA23P+uDe+GUnH55orXSxjlQpIvGQeCw6DHfnuaKol+Xl+RpUUUUhBRRRQB//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/118882382_119976219610331_286043739500197296_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=s13nY_2Ej10AX8V5Ii-&tp=1&oh=7b9bd9c50548b469953a3e27ed78f771&oe=60078BB0,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiN2Y4NjE2MzYyZWFiNDAyODk0Y2RmOTE0MWUwYTY3MDkyMzkyNDA5NTUxMzE5Mzg2Njg4Iiwic2VydmVyX3Rva2VuIjoiMTYxMDk0MTcxNDgxMnwyMzkyNDA5NTUxMzE5Mzg2Njg4fDgzMTg3NTYxOTJ8YTgwMGY0ZGU4ZjRkZTE5ZWYwZTMzMDBiN2E5YjM1YTNkZDQyZmFkMWZlM2NiZjlmNjVjNmVjNmY1Yzg2NWI3MyJ9LCJzaWduYXR1cmUiOiIifQ==,[],We know what President Trump thinks of our nation's veterans. Here is what they think of him.,True,False,6986,False,False,1599417493,153683,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.16885-16/10000000_3577073695715004_1815212869793902378_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=D01OFIL26BsAX8rmx1-&vs=18031143274301947_3366058713&_nc_vs=HBksFQAYJEdJQ1dtQUM4N3ZkZVZMVU1BQ3B2eU5kODdqQVpidlZCQUFBRhUAAsgBABUAGCRHRDlRRndkUXF4dVNTQndDQUxTTmttTHk4Y28tYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb20LPN086HQBUCKAJDMywXQGbXdLxqfvoYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=7f861eb82a&oe=60076CC7&oh=a0e442abb4677b68d8831543d8bd603f,True,1839418.0,joebiden,Joe Biden,2020-09-06 14:38:13,[]
