,csrf_token,viewer,viewer_id,country_code,language_code,locale,device_id,browser_push_pub_key,key_id,public_key,version,is_dev,rollout_hash,bundle_variant,frontend_dev,id,shortcode,height,width,gating_info,fact_check_overall_rating,fact_check_information,sensitivity_friction_info,media_overlay_info,media_preview,display_url,accessibility_caption,is_video,tracking_token,tagged_users,caption,caption_is_edited,has_ranked_comments,comments,comments_disabled,commenting_disabled_for_viewer,timestamp,likes,location,viewer_has_liked,viewer_has_saved,viewer_has_saved_to_collection,viewer_in_photo_of_you,viewer_can_reshare,video_url,has_audio,video_view_count,username,full_name,upload_date,hashtags
95,fHY4bJnClqOro9nhaVzbg8raFzTv0Vrs,,,US,en,en_US,41084282-251D-4D6B-8562-520D804C56AD,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2431097271097656574,CG8_hZqMoT-,566,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122751880_414138849586842_2959584445680323035_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bp4kwrHnx7AAX8HgZn0&tp=1&oh=fdf65a74bdabe2964402452b5cb7e7bf&oe=60043D3B,"Photo by President Donald J. Trump on October 29, 2020. Image may contain: one or more people, crowd and indoor, text that says 'L erictrump'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYWI1MzY0YTQ3MjIzNDE5MWE2NTZmYmQwYzIxZmM3N2YyNDMxMDk3MjcxMDk3NjU2NTc0In0sInNpZ25hdHVyZSI6IiJ9,[],"#Repost @erictrump 
・・・
I love you Michigan! Let’s re-elect ⁦‪@realDonaldTrump‬⁩ and #KeepAmericaGreat 🇺🇸🇺🇸🇺🇸",False,False,2128,False,True,1604029400,305044,Michigan,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-29 23:43:20,"['Repost', 'KeepAmericaGreat']"
96,GWn1WYlwHLhPNdMmLteueYMjAVZ0eSE0,,,US,en,en_US,5FFA4424-341A-4A7D-9B35-B6520065B0B9,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2431096765692397906,CG8_aC9sklS,564,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123133941_1088014998299401_1104867145606170352_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=lnRflKpwehwAX8T2pZj&tp=1&oh=4ae69a6c0110922872a94b5cce1ef153&oe=60046CB8,"Photo by President Donald J. Trump on October 29, 2020. Image may contain: 1 person, crowd and indoor, text that says '门 N ivankatrump'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOGZjNDIxNGU0N2ZjNDNmMzllOGRmYjI0NmExM2FjNzEyNDMxMDk2NzY1NjkyMzk3OTA2In0sInNpZ25hdHVyZSI6IiJ9,[],"#Repost @ivankatrump 
・・・
Thank you Scranton! ❤️

@realDonaldTrump will always fight for the hard-working patriots of Pennsylvania!",False,False,2713,False,True,1604029339,346894,Pennsylvania,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-29 23:42:19,['Repost']
97,WuHrLHP5Nqu3uPln2KsGfdJvL7hh8zT9,,,US,en,en_US,7A780286-D548-4F44-828A-30621271D00B,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430997743381970716,CG8o5FQDv8c,360,640,,,,,,ACoX5s1IF2jJ4pg5P1q5qH+sA9EX+VF9R20uPtQHUDjO/p3xj0qKZMBPf/GnacMzj6H+VPuhhU+n9TUdTRfD/XmRMlV9tXDVeupo50QA4q9d4lZCvVlUfiABRRXM90arZ/11RZsIhDIS/wB5WKfkDn9arXcgZUA7D+poopdf68i72j/XdkZfgfSq+6iiuhswP//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/122930571_1583218431868692_8087128444641881352_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=M0kKP9T5YzIAX_5KBpW&tp=1&oh=0389ce2fd0ef32ee131f990b878564cf&oe=5FDC59A6,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOWRiY2E0NjQyODliNDE5YjhmMTQ3ODYzNTcwMmE5NjEyNDMwOTk3NzQzMzgxOTcwNzE2In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,4984,False,True,1604017559,248981,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/123323254_2837997253104018_132990755075365248_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Xbvy6W8cggYAX_k7WJT&oe=5FDCE709&oh=200ea7ddb13e23c84eca32685e09f1d8,True,937787.0,realdonaldtrump,President Donald J. Trump,2020-10-29 20:25:59,[]
98,iGqCS4P7AQfuHZq4l2bqQswl1zxnY6Us,,,US,en,en_US,350E48F2-317C-47F3-857C-7B9D6C485381,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430903647697141244,CG8Tfz0MH38,607,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123087594_206476267528336_1649273592736233643_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=NzboX71O-7AAX9Gy4ea&tp=1&oh=7cb7c5f68f2dcf6b497ba0753ea0ffe2&oe=60042C24,"Photo by President Donald J. Trump on October 29, 2020. Image may contain: one or more people, crowd, sky, cloud and outdoor, text that says 'FLORIDA WELCOMES DONALD J. TRUMP!'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTYwZTQxN2JhYWQwNDk5OGEzMWY5YjZlYWYzZWFmZmIyNDMwOTAzNjQ3Njk3MTQxMjQ0In0sInNpZ25hdHVyZSI6IiJ9,[],THANK YOU FLORIDA! #VOTE #MAGA,False,False,5988,False,True,1604006318,412379,"Tampa, Florida",False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-29 17:18:38,"['VOTE', 'MAGA']"
99,AUa51G86CRojJARrlNOtKVTFetBDg8B9,,,US,en,en_US,AC09E00A-C2FE-401C-B430-B577409F63DE,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430819886445640926,CG8Ac7EjDze,1138,640,,,,,,ABcq1Bgt83YYH1P/ANamO6jCnPH9abz19z+gFUpMk56ZOOtZ3LUbm71GfWihPuj6D+VFaEGLHeec4j+6rE/XJHGabIjBiOMoCxH+eeay4W2sD6MD+ta+Qbhl/vDH5D+vNEktC4Xafkr/AJDE1kkDIwf0/lRWF7elFOxkaP8AZtz/AHP1X/GrYtbnzRJs6Yzyvpg966Sik9TSMuW9uqscb/Zd1n7n/jy/40V2VFO5J//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/123029383_2792601367729655_7805003745687623309_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_y1_HCEUTjYAX9TAxLn&tp=1&oh=0b2e5256828935413a30470e651f0183&oe=5FDCDD7F,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTEzNWIxMGRiMGM0NGFjYmE3YjYxNTU5MTU0MTRhMGIyNDMwODE5ODg2NDQ1NjQwOTI2In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,5370,False,True,1603999747,187455,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/123267827_186602199659091_1248348146917488671_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mxtLpBRuvz4AX9BDsJc&oe=5FDCDD4F&oh=9a8c3fd068240693d1ac857a4a473566,True,953058.0,realdonaldtrump,President Donald J. Trump,2020-10-29 15:29:07,[]
100,GHkIAi1uxmMU6R7yfN8qoJiww2eZrWfY,,,US,en,en_US,00041AB0-138F-4B7F-8293-3638872DAD06,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430339399992554969,CG6TM7MMTXZ,1350,1080,,,,,,ACEqoJ06Z/DP9acVPp+gpIicdM1Lk+n6isD1W9SPaf8AKimOMDP9MVPk+n6iopTxyMUWGpO//DEFFJRSLuTRE449fWpcn0H5/wD1qgiJ28DvUmX9BVnM3qO+f2/Wo5C2OcYp2X9B+dRyscYOBSBPXoQ0U3NFI0uOSUqMD1p3nt7VBRVGJZErH0FRyOTwcfhURpKYh2aKbRSC5//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/122778925_650994955572492_5398936356388766250_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=p9Ul0BUUovMAX9jIFM8&tp=1&oh=748f2b563c3b0a442e3c2ad749ddbe5a&oe=6002DCB3,"Photo by President Donald J. Trump on October 28, 2020. Jack, this is a Great Honor. Thank you! 
#Repost @jacknicklaus 
・・・
Get out and vote. I did!",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNjI1MzNiMGIyZGNkNGUxMDhlNTJmY2U5YTUwOGQ1ZmMyNDMwMzM5Mzk5OTkyNTU0OTY5In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,11312,False,True,1603939054,684268,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-28 22:37:34,[]
101,NaVzf3EjRVJcm2OnhoFc2aNLsyNvQPrV,,,US,en,en_US,D2D42041-8DF2-41C4-9F69-B6CC8F040E83,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430257108693566735,CG6AfbcjEUP,800,640,,,,,,ACEq6KlpcVnpdPJcGNMMi8H26c5557AdKYi46llIBwT3qvHaKpy3zHk89ye59fxq5ijFFwIti+g/IUU/P1/KimAy4JWJyOCFb+Rrk7G6NtJuA3AjBHr3/SrtxcyyxspbggZBAHTk4x696yUODnpihDOsfUI9hZDzjIBBGay7jUP3olQ8ADAzx0+YH/8AVVI7GwzMSccBeT9PQfTFWFQhNyRhQD99zz+Xb8qLD2D+1JP7q/kf8aKj8x/+eqfkKKfL/X9ML+X9fcQvMXUqV6ZyQeh/qO1RQoCCXDY7bR/P2z+VREkD8acjsOASB9aNxE5kKDEZIHuBn86hZwR8xyfc5p1wxIHPaoSc4+n9TSb6Ah2fb9DRVLNFK4H/2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/122892851_641878333362352_6006847430909092627_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=gQUUudpBlLQAX_G_X7Y&tp=1&oh=5bd5104abc051ec853fde491e44a464e&oe=5FDC747A,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZjM0MjE4Yjk4YjNhNDMxYTg1MmFiMDcxZDdjYmVmMTUyNDMwMjU3MTA4NjkzNTY2NzM1In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,22926,False,True,1603929278,1230381,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/123220227_128309052081743_68096624782048446_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_Nz7Rgc8m68AX97IW4N&oe=5FDCBC22&oh=77bf1730d06352325cc48a87475a9487,True,4856562.0,realdonaldtrump,President Donald J. Trump,2020-10-28 19:54:38,[]
102,maJuNhzO4WRw7jup7IDdsvIYu15LA4DI,,,US,en,en_US,2E2C6D0E-D02A-4C36-AB54-9897D26C53FC,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430254131685705522,CG5_0G5DUcy,1138,640,,,,,,ABcq0wFIJPU/yH+c0iyKzjrnp/SoZMqv4A/mKrQ581cc4I6Vncvl0ubEg4op0nSirZBjR3LXTbOB8vyj1xjjPriozKYMzddjAEE85Pb2wKoWb7ZUJ4+bB/HipJ2Bifsd4P55oaV0XG7i32/U0V1cN2x9cUVzxP4UU7eZkXvsE6noAR/trx+tOaznIxgc4z86f4+9dZ5Kddq8+wpfKQ87Rk8dBRuaJ2TS6nHpp0rH58Kvc7lOPw3evFFdeIYx0VfyFFMk/9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/122668871_649786389243241_3136810746942757274_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=I15kROteu9gAX-nRnpa&tp=1&oh=f932165863e4b8db33006a320320da6f&oe=5FDCDFA4,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiODQxYzE0ZmI4YTYyNDUyZDkxMmY5NDQ4NmI0NTZiYjAyNDMwMjU0MTMxNjg1NzA1NTIyIn0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,3678,False,True,1603928947,171859,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/122973659_935816220283268_5405584529990823786_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dK8tDM8KmvcAX8o2qb9&oe=5FDC61FF&oh=763d233697ee0ba727df008e2ce38ef2,True,916411.0,realdonaldtrump,President Donald J. Trump,2020-10-28 19:49:07,[]
103,6eF39kQy6jZQ9CILkYZxzP1X621iB2Mf,,,US,en,en_US,68BD3B7B-F577-4482-87F0-47A24E2BD962,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430251760102787989,CG5_RmLscuV,1080,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122827514_683447132572096_2512093457032220225_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=WNfJwzt87DoAX_XTbAn&tp=1&oh=e47837f9a9a54e5fbd70c8908b054313&oe=6003062D,"Photo by President Donald J. Trump on October 28, 2020. Image may contain: 1 person, standing and outdoor.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZjc1NGE1NTQzZGVkNDYyNjllY2Q1MTU3YmNiNDYyNDgyNDMwMjUxNzYwMTAyNzg3OTg5In0sInNpZ25hdHVyZSI6IiJ9,[],THANK YOU ARIZONA! #VOTE #MAGA,False,False,7685,False,True,1603928607,834017,"Goodyear, Arizona",False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-28 19:43:27,"['VOTE', 'MAGA']"
104,AJ2K25JNM3V7u673pujEuBsm4htxYaij,,,US,en,en_US,78AB8EF0-BC51-428F-9B7C-4CCABBDA45CF,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430228634329653502,CG56BEoM6D-,1080,1080,,,,,,ACoqzlII75/yKdj0z+dQLufjOM9xRu7c+nHQ4plkw9KM88f5NRGQDkf1H44/yKcr59DyBz7/AOetADgSBzgZ707etMLc4OOP88elHPr+g/xoGMxxu9TgHtkdf8mlyvUcj06fh780NIRle3cEAgMeOMcfTp7UyJthUnkjnHqOhz+HbtQyUxxO73X3/P8AL2oKtnBGOh/Ejv6fT86ULlCVOTnJA54x+uP8imt13dM4P4+/tnqaABRxxj3JHGPTP+c8U4g+n6N/hQsvIGBkYHPTH07+h9qjLyA8Fsdvmx+lIf8AX9aMRA0hHOc9h/LjofT+dPxuIPXnqMjjr/n071CvCEjg7utOXlgP9g/+gtTJQ/cYjgED9c+vSkkYg5B4GT+B9PxH6gGpmUfJwO386jA6e4bP4A0imt2PKRptySc8gHHUj6f54zUzJuJKxAg8g8cjseveo7jiRSOOn/oIq2rHA5NW/LQlf1c//9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123007931_817207119066367_4793770047054850531_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=9ac0upP_C70AX-i_BBx&tp=1&oh=1697cf571ecf0954a7a257f5a02e3f55&oe=6001EF22,"Photo by President Donald J. Trump in Bullhead, AZ. Image may contain: one or more people, crowd, stadium and outdoor. THANK YOU ARIZONA!!! #VOTE #MAGA",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNmQ0NGYwOTczZWI5NGE2MjljODcxNTM3N2Y5NTE0NDUyNDMwMjI4NjM0MzI5NjUzNTAyIn0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,11171,False,True,1603925850,613038,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-28 18:57:30,[]
105,j7WGpqWGsgZ2DTX3LawlW0E9kAkO3fNo,,,US,en,en_US,37C2387D-762D-49FA-BB1A-958CEBDBF886,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2430056600410390022,CG5S5pjjf4G,421,750,,,,,,ACoX6aiiigAprDIxyPocGnVFI2BQBVlUDu3/AH0ar76JZKp76Yjo6KKKQxpOKoXEuOKKKBGZJJmq+6iimB//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/122907599_3622356011176799_1973937482481183733_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=TG_4tmkWgbEAX-LRd6f&tp=1&oh=3ea6e3947e9a245429f10258073bcfab&oe=5FDC4B00,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMmZiMDdmM2FkODgyNDYzNjk5YjcxNzVkMTIxMThhMWUyNDMwMDU2NjAwNDEwMzkwMDIyIn0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,3607,False,True,1603905364,157883,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/122838934_816905735810995_7174533791096769892_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=0TzSjN5XE4IAX8i3BM3&oe=5FDCE8ED&oh=ccafeb4b18c283452eb5fbdefc5214b9,True,640745.0,realdonaldtrump,President Donald J. Trump,2020-10-28 13:16:04,[]
106,vrjWvlJ6M4gIA5bHu6qPayS3YMUgWvna,,,US,en,en_US,8C61EDE1-DEC7-4758-A2BB-DC640C11434A,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2429733361190957645,CG4JZ5ks_JN,696,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122533319_823329998435062_6371625286540781531_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=exOvR22IssUAX-IF5oy&tp=1&oh=8be710293db3797eff0426ed42d2238a&oe=60056FF3,"Photo by President Donald J. Trump on October 27, 2020. Image may contain: one or more people and crowd, text that says '门 ivankatrump'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNmEzMDkyZmVhZjJmNDEwYWE1MzM1NzEwY2Q0YzJjN2MyNDI5NzMzMzYxMTkwOTU3NjQ1In0sInNpZ25hdHVyZSI6IiJ9,[],"#Repost @ivankatrump 
・・・
¡Gracias Miami! 🌴☀️",False,False,3810,False,True,1603866809,340837,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-28 02:33:29,['Repost']
107,bl3Dgz7EgNAVnK9tr5zRK0oooy2kn8Uy,,,US,en,en_US,CE8043A1-1ABE-458D-AD1F-0A0AB50F6901,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2429650625818174553,CG32l8QMqRZ,1080,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/123048075_715522162654550_4639490888083336963_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=H49pSFZllFsAX81mV9B&tp=1&oh=4744399cfda996456cf92a20f3c1d267&oe=6003E93D,"Photo by President Donald J. Trump on October 27, 2020. Image may contain: 19 people, text that says 'Women PROMISES MADE Women Lu PROMIS PROMISES KEPT Women ROMI Women A'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiODdjZTJhOTI2NTAzNDhjZTk0ZDExODgyNjNlZTlhMWQyNDI5NjUwNjI1ODE4MTc0NTUzIn0sInNpZ25hdHVyZSI6IiJ9,[],"THANK YOU NEBRASKA!
#VOTE #MAGA",False,False,4228,False,True,1603856946,366569,Nebraska,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-27 23:49:06,"['VOTE', 'MAGA']"
